Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ46,OUT045,1653.73561709991
FDU13,OUT027,3819.0646737239003
NCF19,OUT045,766.0760877455373
NCJ43,OUT013,2898.8494331659463
NCJ05,OUT045,2508.85711445273
FDS04,OUT027,3353.0794625062326
FDX28,OUT010,215.70989079162865
FDB41,OUT027,1141.4926469395218
FDG53,OUT046,2115.921960146685
FDL15,OUT010,346.78131610879063
FDQ08,OUT049,931.1264662985799
DRN36,OUT013,1553.9553123300814
FDI46,OUT013,4099.118971358238
FDG16,OUT027,5540.979842124614
FDV32,OUT013,976.0374263193689
FDF44,OUT010,270.8017282765434
FDK04,OUT018,854.1296792688339
NCA41,OUT013,3066.4019845198122
FDD51,OUT017,635.2571555105394
NCZ53,OUT045,3074.1604826408297
FDP01,OUT027,3925.862845321367
FDY25,OUT049,3125.705938072817
FDB17,OUT018,2913.1798131958976
NCV54,OUT018,1890.366206950277
FDJ32,OUT017,1042.7337509907943
FDA37,OUT049,2037.3594605959242
FDG35,OUT035,2863.712204024656
NCM05,OUT018,3822.9959244091447
FDG45,OUT046,3612.6033986291604
FDH28,OUT013,610.9597866911687
NCE18,OUT049,4109.26252492381
FDH38,OUT045,1963.2284992593322
FDR56,OUT013,3080.7084126188483
FDH17,OUT027,2527.730412604135
FDD39,OUT049,3688.4345457967097
FDB41,OUT049,765.7285258697231
NCR53,OUT046,3713.544296161309
FDX46,OUT017,858.3513319681092
FDV28,OUT049,603.9040249615666
FDA08,OUT018,2468.1693879171717
FDH45,OUT017,623.9285878652432
NCS38,OUT010,251.32299171896625
FDD40,OUT010,514.8735488399124
DRM59,OUT035,2493.348456473896
NCJ43,OUT018,2812.9143854369245
NCN29,OUT013,761.6769978021489
NCC19,OUT045,3078.951785129626
FDR56,OUT035,3114.444181530796
FDZ43,OUT049,3951.0045164373423
FDJ32,OUT010,167.12004189630002
DRH03,OUT017,1450.8247311007135
NCZ54,OUT035,2633.20655024583
FDE26,OUT017,2491.3505975244325
FDS03,OUT045,1070.378097134774
DRZ24,OUT019,288.62619749727276
FDO48,OUT027,5555.10141317471
FDW39,OUT049,2899.3885347160794
NCK05,OUT049,986.5362915109619
NCK30,OUT017,4116.769794111983
FDT27,OUT018,3474.2378859533537
FDS08,OUT019,423.80770233718584
NCJ19,OUT049,851.0892202481862
FDC58,OUT045,625.3570073491433
DRE37,OUT013,3097.449105696063
FDW02,OUT035,2045.8821175357964
FDJ02,OUT010,353.11402539795296
FDX09,OUT045,2889.229639978719
FDT31,OUT010,489.32291992044674
FDI24,OUT049,2929.0989542429156
FDY09,OUT045,2902.096440424008
FDV28,OUT045,602.0399241047223
DRM47,OUT049,3164.81997786658
FDT52,OUT019,572.5938197298909
FDI48,OUT018,817.0591630297117
FDY55,OUT017,4055.7904143353408
FDU48,OUT013,2036.0317334361032
FDN25,OUT045,849.0618423716318
FDP20,OUT049,2049.6740931648246
FDJ15,OUT013,3103.2083942608338
FDD04,OUT018,1923.265539061327
FDY58,OUT045,3853.356852411974
FDR37,OUT018,3005.729104309897
FDF44,OUT013,2029.1474827440493
FDD32,OUT045,1326.4518319384276
FDR57,OUT017,2484.2460590806045
DRG39,OUT027,1585.3520519944504
FDX15,OUT017,2571.3508148275932
DRN37,OUT045,2593.4002752982337
FDW40,OUT027,3361.0552341424877
FDB32,OUT049,1459.8549641461304
FDM40,OUT018,2074.094994471188
FDE39,OUT027,3187.7216161687456
DRH49,OUT017,1323.8680558706212
FDT46,OUT049,767.853521258178
NCF06,OUT035,4154.426309144676
FDP07,OUT017,3052.7398489657007
FDC04,OUT013,3963.3748447932144
FDZ32,OUT017,1646.4943717128479
FDD50,OUT045,2743.584467080912
FDU56,OUT017,3100.6309022109517
FDV34,OUT017,1081.6922645096665
NCY41,OUT013,605.4042424072198
NCK18,OUT046,2638.366495801953
DRH25,OUT049,822.1746706540756
FDT57,OUT046,3954.5861197201657
FDV56,OUT018,1606.1644588445267
FDV12,OUT045,1556.6760110872754
FDN52,OUT017,1372.9362381428975
FDX38,OUT035,763.9510923570824
FDE47,OUT018,1917.2881708128555
NCO07,OUT013,3608.447403685685
FDV09,OUT027,3978.412168600035
FDZ23,OUT019,494.5040208686727
DRH51,OUT018,1373.8444698204025
NCY54,OUT045,2858.1784890980143
DRG49,OUT013,3955.455353963725
NCC19,OUT049,3168.7242526365803
NCV53,OUT045,3984.2268623785635
FDZ47,OUT019,251.07577542368978
NCO26,OUT018,1799.597206062366
NCP02,OUT045,939.4930110943075
NCW30,OUT018,3757.730796371252
NCN55,OUT046,3938.2786698962614
FDB20,OUT010,177.34513877221966
DRL11,OUT013,2474.551766244307
DRD60,OUT045,3073.880043473293
FDW14,OUT010,203.6263222956602
FDL27,OUT010,173.07253618894458
FDU09,OUT018,850.7455808736281
DRH36,OUT027,1846.0971143454694
FDP34,OUT027,3979.1239350226115
FDE04,OUT017,2906.477680066551
FDZ57,OUT027,3318.144128787657
FDF02,OUT010,214.95676683551898
FDG28,OUT045,3945.6383934358832
NCI31,OUT046,602.0399241047223
FDT43,OUT013,779.0390626964846
FDU20,OUT046,2078.096985131323
FDD53,OUT013,617.4782510069683
FDW15,OUT045,2508.705116698443
NCT53,OUT045,2566.3804765879645
NCG55,OUT027,3139.5815137246873
FDD48,OUT035,1951.1100939259486
FDG47,OUT049,4215.611647784929
FDI21,OUT017,1062.4180212657893
FDT27,OUT017,3877.5024937857647
DRO35,OUT013,1951.9845574644546
FDD33,OUT017,3818.4339127844096
FDC04,OUT035,3968.211929492681
FDY34,OUT013,2586.097443693436
DRJ49,OUT049,2085.223254011202
FDE05,OUT049,2477.5124635736765
FDU31,OUT017,3760.3393736778316
NCN19,OUT027,5124.730025538916
FDK56,OUT027,5180.8565949939375
FDK58,OUT017,1646.4943717128479
NCJ42,OUT035,1646.4943717128479
FDZ34,OUT027,5458.614967705953
FDA52,OUT018,2760.4092596447576
NCR29,OUT013,839.450383813192
FDT48,OUT035,3234.186391560614
DRJ51,OUT019,594.9435338410336
NCS54,OUT046,2914.7889891226996
FDV01,OUT035,2536.4182931763953
DRG51,OUT027,4202.361703841999
NCG42,OUT013,2053.5660786806698
FDA51,OUT049,1961.5546882060162
FDV19,OUT010,368.4905014229909
NCT18,OUT045,3082.7685983013375
NCS41,OUT045,3079.9197712056007
FDO03,OUT046,3830.616424870427
FDL12,OUT010,166.22217826231486
FDY37,OUT010,342.86237287152886
FDI58,OUT049,1448.4193545214835
FDT28,OUT018,2356.9670047610894
NCC42,OUT010,275.6753617103724
FDO01,OUT017,2068.085625254377
FDJ02,OUT013,2475.606274698055
FDQ04,OUT018,606.109504846067
DRL47,OUT013,2038.8045379502007
FDZ32,OUT035,1649.4467566526573
FDC35,OUT035,3574.2408575619315
FDX14,OUT045,1130.2973708974916
FDZ35,OUT013,1643.7736729556536
FDL14,OUT013,2441.2437318548405
FDO04,OUT049,849.0618423716318
DRK11,OUT017,2479.1699660202994
FDB44,OUT018,3242.8339462823847
FDZ50,OUT049,3174.4967459591544
FDI12,OUT027,2476.961720876829
FDU43,OUT017,3894.1377113635135
FDD58,OUT010,211.59124644514463
FDB27,OUT017,3110.430615131849
FDB04,OUT018,1372.8246353264078
NCO17,OUT013,1960.3392932867146
FDL12,OUT017,858.3513319681092
DRJ13,OUT049,2558.3641699646164
FDD57,OUT045,1554.6628717564308
FDW19,OUT035,1745.3591688839465
DRD27,OUT018,1592.3874275549495
FDH27,OUT027,3839.593441864675
NCW30,OUT027,6288.752643490882
FDR40,OUT018,1283.7129469770534
FDG05,OUT013,2469.8172357657395
NCY41,OUT019,92.03393627764001
FDI38,OUT018,3078.673308567389
FDR20,OUT046,625.3570073491433
FDE09,OUT017,1653.73561709991
FDN50,OUT019,241.6933715945124
DRF27,OUT045,2484.688304439095
DRF51,OUT013,605.4042424072198
NCO02,OUT019,178.21148155631832
FDB51,OUT027,1675.4867751289453
FDJ50,OUT013,818.9817928062652
FDN52,OUT013,1355.333966556025
FDX14,OUT013,1261.76586433558
FDT27,OUT019,567.0190926508373
FDV10,OUT013,613.9247230565364
FDU33,OUT046,646.927855517725
FDU58,OUT046,3126.4872839546697
NCP42,OUT027,5432.844848004618
FDL51,OUT027,5443.516617908981
DRH15,OUT027,1141.4926469395218
FDU16,OUT017,1354.3615895323283
FDW15,OUT017,2508.705116698443
FDQ44,OUT045,2023.2471629374447
NCI06,OUT027,4924.093274977396
DRK23,OUT019,569.7064299101061
FDC28,OUT035,1653.73561709991
NCY17,OUT019,92.03393627764001
NCV05,OUT018,2349.705477146112
FDM34,OUT019,299.4789761803568
DRD60,OUT027,5105.462173445279
FDT38,OUT046,1356.6337308342
FDQ57,OUT018,2351.0574870238925
FDE59,OUT027,1137.145492358938
NCM43,OUT046,2642.9346523235067
DRI51,OUT049,2889.792404516497
NCG30,OUT017,2022.2523366387175
NCK54,OUT035,1953.9319463195
FDQ16,OUT019,274.93784318251227
FDI36,OUT013,3080.7084126188483
FDX16,OUT027,3915.9283097195457
FDA34,OUT046,2913.692318782084
FDJ48,OUT018,3526.0471137167933
FDU47,OUT035,2048.1215756720867
FDS39,OUT046,2170.7856850958556
FDD11,OUT046,4092.1615425071336
FDM16,OUT027,1789.2490083275065
FDU56,OUT018,3005.729104309897
FDQ32,OUT017,2023.6344196227947
DRK35,OUT013,612.2701943071597
FDA58,OUT049,3768.093274440392
DRG48,OUT019,372.0972894574214
FDT59,OUT010,593.328771915796
FDQ31,OUT019,231.6931780748955
FDS51,OUT018,1046.8889963027655
FDW32,OUT027,2414.7267803511445
FDI15,OUT027,6246.842500905437
NCV30,OUT017,982.2259422128984
DRG25,OUT049,3168.737457394383
FDT02,OUT013,594.1611677625473
FDO33,OUT027,3174.454823934505
FDP38,OUT035,778.5604406627848
FDZ45,OUT035,3109.045223085785
NCA54,OUT027,4893.131031504849
FDU33,OUT017,751.7030039137879
FDN58,OUT017,3884.368544872498
FDI05,OUT045,1179.396856771115
FDM57,OUT019,214.90284827076178
NCS42,OUT027,2478.155344140134
FDB57,OUT045,3748.0714860460403
FDC03,OUT045,3076.3320372718244
FDZ58,OUT013,2020.9986815602338
NCK29,OUT045,2017.2385097654665
NCR53,OUT045,3733.3175433394244
FDE26,OUT027,3828.3282868540928
FDU52,OUT049,2457.46622994623
FDE41,OUT027,2323.784472931671
FDU38,OUT018,3014.0190881889093
FDA52,OUT017,2863.9205203307392
FDW46,OUT046,1069.1816515764692
DRI59,OUT035,3822.509892786553
FDT38,OUT035,1359.3907011255533
FDL33,OUT018,3011.386135573305
FDQ01,OUT027,6176.856415294825
FDJ08,OUT046,3113.8610224102677
FDQ47,OUT049,608.83855528493
NCZ18,OUT013,3961.910862236231
FDE29,OUT017,928.8929764095686
FDF10,OUT027,3915.9283097195457
FDC48,OUT049,1330.768466910128
FDY58,OUT013,3850.693440327113
NCX30,OUT010,597.0342982667254
FDV11,OUT013,2893.20295865699
FDT46,OUT046,766.0760877455373
DRD01,OUT019,168.92843900187083
FDQ11,OUT013,4113.957284233591
NCM41,OUT017,1450.8247311007135
NCC55,OUT013,602.8370950713668
FDG45,OUT027,5570.989428374869
NCQ54,OUT049,2749.8180054196123
FDM34,OUT045,2015.7667959888
FDD17,OUT019,564.7226592060555
FDN38,OUT027,6233.692252306579
FDB53,OUT018,2359.9085896206984
NCL06,OUT035,4201.713719854194
NCV18,OUT019,213.5986899179442
FDX25,OUT013,3092.585765423272
FDB39,OUT046,853.6884633029015
FDC33,OUT049,3151.996764317169
NCO14,OUT018,621.729674846293
FDA58,OUT027,6233.692252306579
NCQ02,OUT017,3044.7244789336655
NCR53,OUT017,3797.662935447931
FDN52,OUT046,1366.0398845149348
FDG26,OUT046,4092.723315916977
FDE23,OUT027,1157.0687599853536
DRI37,OUT013,854.1920884187863
DRH37,OUT018,2511.3640253484978
FDO01,OUT035,2064.6423881378755
FDK45,OUT049,1964.4943769360898
FDP23,OUT049,3682.7634622066357
FDM33,OUT035,3680.6172276528105
FDD36,OUT017,2046.2672179009762
FDL56,OUT017,1354.3615895323283
FDT27,OUT010,581.895291669777
FDG52,OUT017,637.1228401632471
NCL42,OUT035,3951.8861612236783
DRJ24,OUT046,3117.7785019380703
FDV38,OUT046,830.578152879242
FDT35,OUT045,2744.9705296404204
FDY51,OUT045,3668.3255122141063
FDC37,OUT017,1646.4943717128479
NCP43,OUT013,3018.2216983734957
FDO33,OUT045,1761.135923731802
FDW04,OUT018,1905.274567626155
NCC31,OUT046,2477.583443016471
FDK22,OUT049,3683.1857323301747
FDJ50,OUT017,849.0618423716318
FDV13,OUT017,1378.6338117863413
DRL60,OUT017,2479.231140938035
FDW03,OUT017,1649.3544756560245
FDY27,OUT035,2919.8125391459853
FDB39,OUT027,1585.3520519944504
FDU59,OUT045,2551.49803483362
FDZ57,OUT049,2065.5354127464507
FDO21,OUT049,3790.858982986313
FDS43,OUT018,3014.0190881889093
FDU28,OUT010,510.8887266569374
FDC51,OUT010,267.22845505906247
FDW16,OUT010,208.66545636656645
FDP32,OUT010,268.08252365302155
FDB60,OUT019,480.4789710646863
NCQ30,OUT046,2050.5503508190263
FDD26,OUT049,3183.2055279757533
FDI44,OUT045,1279.7797361566857
DRH23,OUT046,855.7158411794559
FDO44,OUT046,1730.9181073693285
FDG04,OUT046,3054.2439203708823
FDM32,OUT027,2478.379248174229
FDM09,OUT013,2728.8422990980152
FDZ47,OUT013,1587.254984723543
FDM40,OUT027,3404.978430122657
FDY48,OUT017,1646.4943717128479
NCM30,OUT045,623.9285878652432
FDX36,OUT010,581.5139619441977
DRF03,OUT017,618.8385430333436
FDN51,OUT049,4227.036089203517
FDM57,OUT049,1337.315393528004
FDB35,OUT049,1453.1689289244096
FDY13,OUT027,2080.1555357049215
FDA37,OUT017,2018.6266660419515
NCX53,OUT017,2128.554604209885
FDD59,OUT018,1297.2358642536512
FDX10,OUT019,92.03393627764001
FDC03,OUT018,3011.386135573305
FDW43,OUT035,3806.89265971036
FDW10,OUT046,2831.861239736324
FDY14,OUT027,6240.322071580163
FDV43,OUT045,709.3341965437087
FDO40,OUT013,2464.201853053433
FDP46,OUT027,2510.5951906170153
NCE43,OUT019,381.5605083660975
FDD05,OUT035,2054.373287041532
FDJ60,OUT010,394.6589027632041
DRE27,OUT018,1498.885092687368
FDO11,OUT035,4153.745928193689
DRG11,OUT027,2663.5863711125303
FDK33,OUT010,573.0418265291822
DRM23,OUT045,2764.282879857271
FDJ02,OUT027,4010.0975163035855
NCZ05,OUT045,1646.4943717128479
NCL30,OUT013,2025.8111078803015
FDZ19,OUT018,2772.9661959004957
FDM45,OUT049,2037.2114537659495
FDO36,OUT046,2913.4653372018074
NCK31,OUT045,772.6636733606879
DRJ37,OUT045,2480.075462953987
FDP24,OUT018,1890.3526166219208
FDF46,OUT013,1934.230485862065
FDX46,OUT019,171.35828000563478
NCL18,OUT045,3003.897973478038
FDJ26,OUT013,3582.850730123998
FDJ07,OUT045,1961.1596014856839
FDY15,OUT013,2468.075670472159
DRG01,OUT045,1165.867384508914
FDF58,OUT045,1056.3739350316482
FDZ14,OUT019,288.90947237054866
FDP31,OUT049,1062.5910245192122
FDH45,OUT013,616.0498315230682
FDA09,OUT010,431.7936626065418
FDW31,OUT035,3109.045223085785
FDA57,OUT046,620.4930717827204
NCE55,OUT035,2906.1285338732546
FDC17,OUT019,529.7348917560574
FDC59,OUT013,1032.4824716128885
FDA22,OUT013,2664.0527778828673
FDK52,OUT035,3733.0678434350452
NCM26,OUT046,2504.650469351889
NCT53,OUT035,2637.990183284563
FDW45,OUT018,2366.783041989024
NCI18,OUT035,3733.6814642427694
FDE38,OUT018,2453.7932256261583
FDF08,OUT019,231.1988655209533
FDY58,OUT010,576.1719761210168
FDF58,OUT019,171.78041934483778
FDX39,OUT017,3710.0071302145084
FDB44,OUT049,3672.3847146962116
FDF28,OUT013,2038.8045379502007
FDE39,OUT013,1951.9845574644546
FDT37,OUT018,3678.5234111441373
FDZ45,OUT017,3114.5985403784634
FDO40,OUT035,2532.674763143253
FDM57,OUT027,2391.3661845526685
DRG36,OUT017,2887.2044461158284
FDY36,OUT010,173.07253618894458
DRL60,OUT027,3912.5997590437973
FDS25,OUT019,275.18120131038864
DRF49,OUT027,3159.697391450864
FDP16,OUT045,3934.066424854088
FDS60,OUT049,3053.730603166226
FDU15,OUT027,1138.1787812417685
FDK43,OUT046,2083.375182691848
FDN25,OUT046,860.5221114640526
FDE53,OUT049,1644.0546265869316
FDB22,OUT013,2435.875073431123
FDE39,OUT017,2019.1431313378662
FDX35,OUT035,3772.621030637792
NCG54,OUT049,2776.5503785502883
FDH27,OUT035,2498.188256331462
NCK42,OUT013,3575.416926975458
FDS25,OUT049,1654.155975917171
FDI10,OUT018,2780.5295335012715
FDU35,OUT035,1640.6885831966931
FDI04,OUT017,3114.5985403784634
DRK23,OUT035,4123.2057517263775
FDB53,OUT019,339.18577531003785
FDY02,OUT049,4037.4567662103777
FDM60,OUT035,620.4930717827204
NCJ31,OUT010,606.1859165807545
DRP35,OUT017,2018.6266660419515
NCQ30,OUT018,1917.2881708128555
DRL11,OUT010,374.96660085579674
FDU01,OUT013,2970.962747048397
FDR39,OUT035,3005.4536903401977
FDO08,OUT046,2587.845418047876
FDC02,OUT045,4197.94744717644
NCZ29,OUT035,2025.7042456275472
FDF29,OUT010,272.54222818562545
FDZ23,OUT017,3067.6565852799645
NCU53,OUT018,2445.4728354905997
NCW30,OUT013,4163.357263578506
NCM26,OUT027,4055.493364264193
FDV50,OUT027,3262.180836661085
FDW15,OUT049,2495.416476475702
FDI35,OUT027,5105.462173445279
FDO11,OUT017,4135.21926859068
FDN48,OUT046,1453.9345698546688
NCA17,OUT049,2480.210915277968
NCN54,OUT013,1252.6005033476222
FDP22,OUT013,761.6769978021489
NCB54,OUT035,2027.7584967353469
FDD08,OUT045,614.5934063653858
DRM48,OUT010,92.03393627764001
FDG41,OUT027,3124.055919899803
FDE44,OUT027,1206.6000308501702
FDE26,OUT035,2509.803069657237
NCS38,OUT013,1931.4086334685137
NCJ54,OUT018,3398.205443367803
FDI40,OUT019,249.0123591618689
FDN45,OUT018,3412.5826853667095
FDU43,OUT046,3924.6767124652742
FDI04,OUT010,506.60843965093846
NCC07,OUT018,1603.212073904717
NCC07,OUT019,251.9726448657565
NCD18,OUT045,3841.19880934026
FDU55,OUT035,4210.37628694447
FDX59,OUT035,602.0399241047223
FDR52,OUT049,3164.81997786658
NCP17,OUT013,1025.739944965736
FDQ32,OUT045,2010.2537328675455
NCT17,OUT049,3163.9329501477837
FDO10,OUT049,855.8954905327829
FDE32,OUT049,610.7158514135418
FDN44,OUT045,2604.6063693715587
FDH02,OUT035,1382.3905923503876
FDK60,OUT013,1587.254984723543
FDS24,OUT019,220.4781364836057
FDL03,OUT010,565.3106466474329
FDB46,OUT027,5577.413171119959
FDO48,OUT049,3784.378850466767
FDZ39,OUT049,1644.0546265869316
FDT02,OUT027,1137.145492358938
FDC50,OUT013,1510.4077077213092
FDP39,OUT035,787.2202828497743
DRG15,OUT018,898.2410546762975
FDP10,OUT018,1603.212073904717
FDF53,OUT027,5013.795311737627
FDN34,OUT045,2791.21231831884
FDK02,OUT045,2002.6443785148867
FDC23,OUT045,2878.086211611265
FDJ10,OUT019,296.7146229021521
FDE53,OUT035,1649.4467566526573
FDR25,OUT035,4108.962315449692
FDW50,OUT046,2599.630980117242
FDS09,OUT049,785.932682351477
FDW49,OUT010,438.55119435246075
FDU51,OUT046,2927.1864796449872
FDF28,OUT018,1919.4648590703623
NCY30,OUT018,2859.935689343957
FDD44,OUT045,4068.3115225000493
FDX09,OUT017,2910.7791716139477
NCF30,OUT013,2030.6191965207158
FDZ50,OUT019,475.8854267012376
FDW37,OUT013,1377.9262523599918
FDD11,OUT049,4095.0518227237817
DRH39,OUT018,1203.781288857522
FDA36,OUT049,3119.6709464085648
NCG43,OUT049,1448.4193545214835
FDF02,OUT035,1646.4943717128479
FDP57,OUT027,2580.8303775545583
NCE42,OUT017,3853.8515465016053
NCR38,OUT027,6176.856415294825
FDP03,OUT019,291.10283374499363
FDO51,OUT035,625.2389954812343
NCQ42,OUT046,2064.6149120897694
NCM41,OUT046,1398.3300556329868
FDH48,OUT027,2373.0570666136186
DRF60,OUT046,3869.7869052714664
FDJ27,OUT035,1646.4943717128479
FDQ14,OUT013,2427.912292189885
FDN27,OUT017,1972.7353836886477
NCQ02,OUT046,3049.4394131242834
FDJ33,OUT049,2037.3594605959242
FDP07,OUT027,5418.171988653901
DRE01,OUT049,3876.8399879561366
FDU36,OUT045,1601.4284845277402
FDL28,OUT017,3862.9677360338846
NCX53,OUT046,2145.5772278387335
FDZ39,OUT013,1643.7736729556536
NCP42,OUT013,3072.024556219869
FDJ14,OUT035,1322.8974658129812
FDK04,OUT049,849.0618423716318
NCC19,OUT017,3105.6261078852494
FDS09,OUT018,780.8672839519843
FDZ02,OUT046,1596.5552412537188
FDD35,OUT018,1938.0771228424665
NCY42,OUT017,2492.8875730622503
FDB05,OUT045,3841.9948901477287
FDF20,OUT035,3114.444181530796
NCO41,OUT018,1509.401803164142
FDC40,OUT027,2105.841184464573
FDV58,OUT045,2983.5837478546828
FDZ57,OUT045,2035.9446678970496
DRM35,OUT046,2984.5759551537353
DRN36,OUT018,1467.8673378862138
FDQ13,OUT046,1335.9346220748257
DRO35,OUT010,259.2375742826906
NCD43,OUT035,1646.4943717128479
FDA51,OUT018,1811.5897365411304
NCX17,OUT027,6172.736037742404
NCZ17,OUT049,618.8385430333436
FDR11,OUT027,3983.8705448213095
FDW34,OUT049,3944.076631590818
FDN50,OUT017,1451.9214305238243
FDS09,OUT046,766.0760877455373
FDS48,OUT018,2375.870560707155
FDL44,OUT049,2616.835987506085
DRF48,OUT018,3022.727870205508
FDA14,OUT018,2363.777612687473
NCD30,OUT049,1550.2443558463563
FDI16,OUT017,787.2202828497743
NCG06,OUT035,4201.82196342647
DRZ24,OUT035,2017.9724541251812
NCS17,OUT045,1518.7579086922449
FDB37,OUT045,3969.253472230143
FDE10,OUT035,2031.0948715990949
FDC57,OUT045,3022.765144335496
FDM12,OUT018,2995.8271340876368
FDE24,OUT049,2069.4789958099377
FDW22,OUT045,3739.373635389086
DRD01,OUT027,1493.9198447584606
NCZ18,OUT027,6233.692252306579
FDN49,OUT045,620.4930717827204
FDR22,OUT035,1973.665824702427
FDV08,OUT019,92.03393627764001
FDY39,OUT046,3132.2465725194406
FDV36,OUT049,2076.297603106252
FDO60,OUT045,709.3341965437087
FDU04,OUT027,3255.620407273804
FDR20,OUT027,1157.0687599853536
FDW19,OUT019,278.10206832063915
FDU40,OUT049,3091.9757319207547
FDK15,OUT045,1556.6760110872754
DRF15,OUT035,2519.120803318307
FDQ25,OUT017,2915.012835934916
FDI48,OUT019,143.76044017392286
FDS49,OUT046,1280.9106420277112
FDV22,OUT046,2580.7393379368573
NCV42,OUT046,1656.595721043087
FDX26,OUT046,3105.3458364015696
FDI33,OUT018,1374.1019042646287
FDZ14,OUT049,2044.3958956042995
FDG10,OUT013,842.8344822083977
FDM38,OUT018,760.9614613345684
FDG26,OUT027,6209.239473516751
FDH46,OUT035,1646.4943717128479
FDN13,OUT018,1553.3073119922742
FDU57,OUT035,2495.7002982800022
NCI06,OUT046,3009.3834209691036
FDM38,OUT045,827.3779450247763
NCG42,OUT010,274.56650828224446
FDL39,OUT045,2987.5226703011617
FDT31,OUT019,495.92715449114354
FDV59,OUT013,3646.4117309862327
FDB49,OUT035,1643.998208071897
FDD58,OUT049,1644.0546265869316
DRN59,OUT046,754.1439059076147
FDX48,OUT049,2503.2696923744115
FDQ11,OUT049,4090.6064449064806
FDY12,OUT049,825.3260547158559
FDQ11,OUT045,4106.353290095642
DRI11,OUT017,1951.9845574644546
FDY32,OUT027,4035.4153146187523
FDS51,OUT045,932.8660672937644
FDR19,OUT010,336.86049104710185
DRB13,OUT018,2959.19328863832
FDS21,OUT035,993.4643709383471
FDQ40,OUT045,2886.7277259718016
NCE55,OUT013,2857.4491181157236
FDX43,OUT027,4144.808593770133
FDS12,OUT049,2049.3519910746886
DRK01,OUT027,2572.8602532119617
FDN25,OUT017,849.0618423716318
FDB60,OUT046,3106.4367673058673
FDQ13,OUT017,1333.6624807729543
DRK13,OUT045,3067.623255255225
DRF25,OUT018,584.220841085546
NCD42,OUT019,92.03393627764001
FDW25,OUT045,1353.076163467323
NCV29,OUT027,4935.340412227499
NCK42,OUT035,3621.4481615291643
DRJ13,OUT027,4069.1130188794305
DRD15,OUT017,3875.346161587523
FDM27,OUT045,2517.9816859656485
FDZ50,OUT018,3019.7783767536803
FDC04,OUT046,3944.24568580106
FDF50,OUT049,3166.104504778779
FDP15,OUT045,4019.2821606185726
FDK46,OUT035,4204.841574177565
FDZ56,OUT018,2643.381824741968
FDY60,OUT049,2268.822553911033
FDB10,OUT035,3895.5343316541926
FDR57,OUT045,2486.050323576908
FDU58,OUT049,3177.4462394109823
FDH02,OUT046,1379.6336220590342
FDP48,OUT013,3119.4865015411433
FDI46,OUT035,4108.298882646342
FDW56,OUT013,3098.1072278842826
NCM19,OUT010,247.92021202067124
FDS50,OUT027,5576.912990778596
FDK24,OUT013,634.2248343160729
FDO36,OUT017,3007.6459460643096
FDK45,OUT027,3134.233042015561
NCL05,OUT045,642.1035906582479
FDL32,OUT018,1803.222876659132
FDA28,OUT049,2044.5439024342743
FDY36,OUT018,1149.110090548001
FDP32,OUT018,1900.0450686836205
FDL50,OUT046,2052.0034346080997
DRC24,OUT049,2498.4760413057857
NCS18,OUT017,1649.4467566526573
FDD16,OUT017,1167.3619416037573
NCV18,OUT013,1354.2345927035358
FDX07,OUT046,3071.2554244787116
NCZ05,OUT027,2616.9602990868566
NCI31,OUT013,605.4042424072198
FDK14,OUT049,1333.3522429779343
NCR06,OUT045,625.3570073491433
NCF54,OUT049,2873.8814875906046
DRG23,OUT010,371.67026970225663
FDD53,OUT046,625.3570073491433
NCM31,OUT027,3357.2993041189834
FDT16,OUT017,4213.886574516801
FDR40,OUT035,1280.1544407176925
DRG25,OUT017,3118.8228563122243
FDT10,OUT035,937.4926882250343
FDY32,OUT013,2523.493650015846
FDN50,OUT035,1454.6784008151776
FDZ35,OUT019,249.3535871842226
NCP54,OUT045,2025.2758443649768
NCD07,OUT035,1761.135923731802
FDS02,OUT018,2992.7478702464227
DRN59,OUT018,748.8342764565549
DRB24,OUT013,2444.5322462770355
FDP37,OUT027,3313.723912150645
DRB01,OUT018,3022.727870205508
FDR47,OUT046,3057.4547831563186
NCM31,OUT010,277.8646902215055
NCF06,OUT027,6288.752643490882
NCV17,OUT027,3318.144128787657
FDS10,OUT049,2966.251696489488
FDN52,OUT035,1366.061220966167
FDZ48,OUT013,1931.4086334685137
FDJ48,OUT049,4077.7060177482035
DRB13,OUT027,5195.975318886265
FDV59,OUT017,3698.4290448650704
FDL32,OUT035,1750.3869261059547
FDZ12,OUT035,2092.9463086139713
NCR06,OUT027,1138.1787812417685
FDP51,OUT017,2007.3290753906476
FDY22,OUT013,2112.2422349331964
FDZ38,OUT049,2892.7021734266814
NCO54,OUT035,853.6884633029015
FDR23,OUT035,2892.3360660248895
FDM38,OUT049,849.0618423716318
FDS25,OUT013,1826.5540970510247
FDZ22,OUT013,1333.5255580835667
FDZ20,OUT019,583.6358387211898
FDD45,OUT010,208.1660967059796
FDN03,OUT049,4140.77715384529
NCW30,OUT046,4170.735375280899
FDY24,OUT027,1594.3801250452825
FDJ26,OUT019,575.5398665297356
FDM15,OUT049,2465.3736143309875
NCW54,OUT027,1594.3801250452825
FDA23,OUT045,1640.5958916371467
FDA39,OUT019,92.03393627764001
FDZ12,OUT017,2490.3352668325974
NCB42,OUT046,1991.819348961165
FDL16,OUT046,763.9510923570824
